Open,High,Low,Close,Volume,Timestamp,VolumeWeightedAveragePrice,NumberOfTransactions,Date
517.09,517.2549,516.95,517.11,64320,1735925700000,517.0812,1595,01/03/2025 17:35:00
517.15,517.35,517.07,517.09,140865,1735926000000,517.1955,2051,01/03/2025 17:40:00
517.11,517.2492,516.87,517.19,132595,1735926300000,517.0354,2423,01/03/2025 17:45:00
517.18,517.5801,517.18,517.41,179343,1735926600000,517.3489,2724,01/03/2025 17:50:00
517.41,517.56,517.31,517.47,100625,1735926900000,517.4107,2038,01/03/2025 17:55:00
517.48,517.6,517.01,517.25,134927,1735927200000,517.2981,2212,01/03/2025 18:00:00
517.23,517.595,517.15,517.47,158172,1735927500000,517.4006,2223,01/03/2025 18:05:00
517.48,517.63,517.36,517.555,119502,1735927800000,517.4688,1682,01/03/2025 18:10:00
517.55,517.76,517.47,517.75,102578,1735928100000,517.6213,1671,01/03/2025 18:15:00
517.76,517.8762,517.56,517.6599,103707,1735928400000,517.715,1808,01/03/2025 18:20:00
517.67,518.3,517.67,518.28,233253,1735928700000,517.9905,2848,01/03/2025 18:25:00
518.2975,518.635,518.04,518.23,271399,1735929000000,518.3371,4017,01/03/2025 18:30:00
518.28,518.77,518.22,518.7462,235504,1735929300000,518.5472,2884,01/03/2025 18:35:00
518.74,518.88,518.67,518.83,241951,1735929600000,518.785,2748,01/03/2025 18:40:00
518.85,518.9339,518.74,518.76,150943,1735929900000,518.842,1989,01/03/2025 18:45:00
518.755,518.8,518.49,518.78,182719,1735930200000,518.6248,2260,01/03/2025 18:50:00
518.82,518.91,518.19,518.43,296128,1735930500000,518.5843,3781,01/03/2025 18:55:00
518.41,518.83,518.15,518.79,241948,1735930800000,518.5044,2819,01/03/2025 19:00:00
518.79,519.05,518.66,519,196783,1735931100000,518.88,2756,01/03/2025 19:05:00
519.01,519.19,518.85,519.086,189531,1735931400000,519.0664,2552,01/03/2025 19:10:00
519.1,519.25,518.93,519.24,237779,1735931700000,519.1008,2637,01/03/2025 19:15:00
519.23,519.3256,518.99,519,192100,1735932000000,519.149,2183,01/03/2025 19:20:00
519.02,519.16,518.86,519.1332,281881,1735932300000,518.9639,2298,01/03/2025 19:25:00
519.13,519.27,519.03,519.239,316449,1735932600000,519.1271,2007,01/03/2025 19:30:00
519.225,519.645,519.16,519.63,290180,1735932900000,519.4232,2597,01/03/2025 19:35:00
519.625,519.6454,519.37,519.38,203786,1735933200000,519.5035,2280,01/03/2025 19:40:00
519.38,519.5099,519.16,519.34,289860,1735933500000,519.3912,2251,01/03/2025 19:45:00
519.34,519.35,518.93,519.16,177847,1735933800000,519.1188,2832,01/03/2025 19:50:00
519.17,519.2099,518.99,519.07,138823,1735934100000,519.128,2152,01/03/2025 19:55:00
519.07,519.07,518.46,518.46,239776,1735934400000,518.7046,2879,01/03/2025 20:00:00
518.47,518.9029,518.38,518.76,253255,1735934700000,518.6679,2650,01/03/2025 20:05:00
518.76,518.93,518.58,518.89,149328,1735935000000,518.749,1919,01/03/2025 20:10:00
518.865,518.94,518.78,518.82,333789,1735935300000,513.5169,2000,01/03/2025 20:15:00
518.82,518.86,518.54,518.6044,153496,1735935600000,518.6931,2104,01/03/2025 20:20:00
518.6,518.87,518.49,518.84,162794,1735935900000,518.6923,2138,01/03/2025 20:25:00
518.8,518.8,518.2799,518.54,287628,1735936200000,518.5091,3292,01/03/2025 20:30:00
518.55,518.83,518.45,518.61,226033,1735936500000,518.6238,2538,01/03/2025 20:35:00
518.61,518.6172,518.3292,518.39,211215,1735936800000,518.4701,3181,01/03/2025 20:40:00
518.39,518.57,517.97,518.13,688589,1735937100000,514.6335,4377,01/03/2025 20:45:00
518.13,518.72,517.71,518.395,673246,1735937400000,516.922,6913,01/03/2025 20:50:00
518.44,519.01,518.38,518.56,3045762,1735937700000,518.0873,17616,01/03/2025 20:55:00
518.56,518.69,516.772,518.26,471325,1735938000000,518.4556,1158,01/03/2025 21:00:00
518.21,518.58,518.21,518.28,101161,1735938300000,518.3442,613,01/03/2025 21:05:00
518.24,518.25,518.04,518.0992,1212025,1735938600000,518.7406,516,01/03/2025 21:10:00
518.07,518.14,517.94,517.94,31956,1735938900000,517.9667,358,01/03/2025 21:15:00
517.93,518.05,517.9,517.95,39365,1735939200000,517.9478,316,01/03/2025 21:20:00
517.98,518.01,517.9,517.95,24640,1735939500000,517.9504,253,01/03/2025 21:25:00
517.94,518.18,517.77,518.061,38218,1735939800000,517.954,351,01/03/2025 21:30:00
518.09,518.23,517.99,518.1,161976,1735940100000,518.5361,122,01/03/2025 21:35:00
518.05,518.13,517.96,518.05,30982,1735940400000,518.0576,183,01/03/2025 21:40:00
518.03,518.04,517.83,517.99,21329,1735940700000,517.9933,169,01/03/2025 21:45:00
518.01,518.04,517.93,517.95,10391,1735941000000,517.9944,108,01/03/2025 21:50:00
517.97,518.1,517.95,518.1,4640,1735941300000,518.0344,65,01/03/2025 21:55:00
518.1,518.2,518.1,518.2,2940,1735941600000,518.1704,61,01/03/2025 22:00:00
518.21,518.29,518.21,518.25,9308,1735941900000,518.229,76,01/03/2025 22:05:00
518.25,518.25,518.19,518.19,4714,1735942200000,518.204,100,01/03/2025 22:10:00
518.19,518.24,518.1723,518.24,1522,1735942500000,518.1925,24,01/03/2025 22:15:00
518.2,518.4,518.2,518.3,8369,1735942800000,518.3106,108,01/03/2025 22:20:00
518.3,518.39,518.3,518.36,2538,1735943100000,518.3541,47,01/03/2025 22:25:00
518.37,518.451,518.35,518.35,3603,1735943400000,518.3686,60,01/03/2025 22:30:00
518.32,518.36,518.27,518.36,1245,1735943700000,518.3316,47,01/03/2025 22:35:00
518.36,518.4,518.36,518.4,1476,1735944000000,518.3745,29,01/03/2025 22:40:00
518.46,518.46,518.43,518.43,1095,1735944300000,518.4454,38,01/03/2025 22:45:00
518.47,518.51,518.47,518.51,1408,1735944600000,518.4812,40,01/03/2025 22:50:00
518.55,518.6196,518.55,518.6196,4304,1735944900000,518.5751,140,01/03/2025 22:55:00
518.65,518.68,518.65,518.68,3424,1735945200000,518.6493,224,01/03/2025 23:00:00
518.7,518.7,518.63,518.63,2072,1735945500000,518.698,159,01/03/2025 23:05:00
518.6011,518.6011,518.6011,518.6011,1452,1735945800000,518.601,81,01/03/2025 23:10:00
518.5992,518.6,518.59,518.6,554,1735946100000,518.6044,21,01/03/2025 23:15:00
518.55,518.55,518.55,518.55,262,1735946400000,518.5557,10,01/03/2025 23:20:00
518.61,518.86,518.61,518.76,11498,1735947000000,518.7614,137,01/03/2025 23:30:00
518.85,518.94,518.74,518.74,13671,1735947300000,518.9019,218,01/03/2025 23:35:00
518.91,518.93,518.8601,518.8601,1221,1735947600000,518.904,16,01/03/2025 23:40:00
518.9,518.9,518.78,518.78,1015,1735947900000,518.8471,25,01/03/2025 23:45:00
518.85,518.85,518.85,518.85,248,1735948200000,518.8494,9,01/03/2025 23:50:00
518.8499,518.88,518.8499,518.88,1310,1735948500000,518.8498,34,01/03/2025 23:55:00
518.84,518.84,518.79,518.79,2754,1735949100000,518.8187,39,01/04/2025 00:05:00
518.83,518.85,518.8001,518.85,807,1735949400000,518.8321,25,01/04/2025 00:10:00
518.91,518.9299,518.88,518.88,2396,1735949700000,518.9131,45,01/04/2025 00:15:00
518.88,518.89,518.85,518.89,3587,1735950000000,518.8903,202,01/04/2025 00:20:00
518.89,518.89,518.87,518.88,1826,1735950300000,518.8801,65,01/04/2025 00:25:00
518.89,518.92,518.86,518.86,2074,1735950600000,518.8863,35,01/04/2025 00:30:00
518.89,518.89,518.8,518.8,848,1735950900000,518.8648,50,01/04/2025 00:35:00
518.99,518.99,518.99,518.99,278,1735951500000,518.9847,9,01/04/2025 00:45:00
518.97,519.01,518.97,518.99,3210,1735951800000,518.9939,60,01/04/2025 00:50:00
519.02,519.0682,518.99,519.0682,4719,1735952100000,519.0145,84,01/04/2025 00:55:00
520.27,521.67,520.27,521.5,43872,1736154000000,521.4668,448,01/06/2025 09:00:00
521.43,521.65,521.37,521.62,12570,1736154300000,521.4931,220,01/06/2025 09:05:00
521.65,521.89,521.65,521.81,20439,1736154600000,521.8416,227,01/06/2025 09:10:00
521.77,521.83,521.61,521.72,11698,1736154900000,521.7301,162,01/06/2025 09:15:00
521.67,522.1,521.67,522.06,18380,1736155200000,521.9438,253,01/06/2025 09:20:00
522.06,522.06,521.77,521.89,12094,1736155500000,521.9262,167,01/06/2025 09:25:00
521.9,522.01,521.66,522.01,9260,1736155800000,521.8366,117,01/06/2025 09:30:00
521.99,521.99,521.69,521.69,13419,1736156100000,521.8785,151,01/06/2025 09:35:00
521.71,521.9,521.7,521.89,5200,1736156400000,521.7696,91,01/06/2025 09:40:00
522.02,522.21,522.02,522.21,2666,1736156700000,522.0866,66,01/06/2025 09:45:00
522.2,522.35,522.18,522.29,6339,1736157000000,522.2749,88,01/06/2025 09:50:00
522.31,522.51,522.28,522.48,5108,1736157300000,522.4078,77,01/06/2025 09:55:00
522.49,522.49,522.13,522.19,11240,1736157600000,522.3323,135,01/06/2025 10:00:00
522.37,522.48,522.33,522.48,683,1736157900000,522.4004,14,01/06/2025 10:05:00
522.51,522.77,522.5,522.69,6168,1736158200000,522.6832,77,01/06/2025 10:10:00
522.64,523,522.61,522.97,4320,1736158500000,522.733,66,01/06/2025 10:15:00
522.9,523.02,522.8,523.02,7683,1736158800000,522.9518,96,01/06/2025 10:20:00
522.84,522.84,522.7,522.74,3678,1736159100000,522.7569,76,01/06/2025 10:25:00
522.48,522.63,522.48,522.63,1706,1736159400000,522.5597,19,01/06/2025 10:30:00
522.5,522.72,522.41,522.72,3678,1736159700000,522.5367,36,01/06/2025 10:35:00
522.63,522.82,522.62,522.62,3976,1736160000000,522.7641,59,01/06/2025 10:40:00
522.62,522.62,522.4,522.4,4048,1736160300000,522.5281,44,01/06/2025 10:45:00
522.62,522.62,522.44,522.44,4242,1736160600000,522.474,72,01/06/2025 10:50:00
522.47,522.51,522.3,522.51,6481,1736160900000,522.4299,85,01/06/2025 10:55:00
522.48,522.5,521.84,522.37,11458,1736161200000,522.1411,170,01/06/2025 11:00:00
522.64,522.82,522.64,522.72,3484,1736161500000,522.7083,53,01/06/2025 11:05:00
522.97,523.05,522.71,523.05,3079,1736161800000,522.9302,74,01/06/2025 11:10:00
523,523.21,522.95,523.21,5856,1736162100000,523.0552,104,01/06/2025 11:15:00
523.14,523.32,523.09,523.2,60622,1736162400000,523.2006,225,01/06/2025 11:20:00
523.4,523.81,523.4,523.7,68484,1736162700000,523.4877,271,01/06/2025 11:25:00
523.78,524.05,523.74,523.74,14233,1736163000000,523.8885,149,01/06/2025 11:30:00
523.72,524.24,523.71,524.15,6772,1736163300000,523.9661,102,01/06/2025 11:35:00
524.1,524.1,523.85,523.85,5012,1736163600000,523.9003,74,01/06/2025 11:40:00
523.9,523.93,523.55,523.55,3863,1736163900000,523.6789,59,01/06/2025 11:45:00
523.53,523.68,523.44,523.68,8064,1736164200000,523.505,75,01/06/2025 11:50:00
523.94,523.94,523.75,523.94,11525,1736164500000,523.7982,95,01/06/2025 11:55:00
523.89,524.03,523.8,523.93,15884,1736164800000,523.9591,251,01/06/2025 12:00:00
523.9,524.04,523.68,523.78,16184,1736165100000,523.8458,192,01/06/2025 12:05:00
523.83,523.83,523.48,523.74,13408,1736165400000,523.6283,203,01/06/2025 12:10:00
523.78,523.93,523.53,523.66,23601,1736165700000,523.7118,268,01/06/2025 12:15:00
523.76,523.93,523.6,523.9,31864,1736166000000,523.7812,286,01/06/2025 12:20:00
523.89,524.06,523.79,523.9,37053,1736166300000,523.9131,298,01/06/2025 12:25:00
523.86,523.98,523.68,523.79,13689,1736166600000,523.8122,163,01/06/2025 12:30:00
523.7,523.89,523.61,523.89,7693,1736166900000,523.7165,111,01/06/2025 12:35:00
523.8,523.96,523.75,523.96,4513,1736167200000,523.8451,77,01/06/2025 12:40:00
523.92,524.56,523.92,524.49,32804,1736167500000,524.2933,327,01/06/2025 12:45:00
524.41,524.49,524.11,524.19,12157,1736167800000,524.3082,174,01/06/2025 12:50:00
524.17,524.17,523.97,524,26086,1736168100000,524.0524,302,01/06/2025 12:55:00
523.93,524.62,518.95,524.09,120818,1736168400000,522.5669,1705,01/06/2025 13:00:00
524.11,524.12,518.192,524.04,14799,1736168700000,523.9372,248,01/06/2025 13:05:00
524.04,524.04,523.74,523.79,36849,1736169000000,523.8619,445,01/06/2025 13:10:00
523.82,523.88,523.66,523.85,40621,1736169300000,523.738,449,01/06/2025 13:15:00
523.8103,524,523.65,523.99,35216,1736169600000,523.7705,420,01/06/2025 13:20:00
523.98,524.22,523.88,524.17,21501,1736169900000,524.0304,435,01/06/2025 13:25:00
524.29,524.29,523.9,523.95,23347,1736170200000,524.0023,345,01/06/2025 13:30:00
523.96,524.15,523.77,523.79,26605,1736170500000,523.9732,461,01/06/2025 13:35:00
523.82,523.82,523.43,523.81,86578,1736170800000,521.2229,518,01/06/2025 13:40:00
523.83,524.1,523.7,524.04,32470,1736171100000,523.8329,391,01/06/2025 13:45:00
524.04,524.44,524,524.38,28832,1736171400000,524.2969,411,01/06/2025 13:50:00
524.4,524.41,524.15,524.41,16253,1736171700000,524.3043,340,01/06/2025 13:55:00
524.41,524.52,524.08,524.11,39823,1736172000000,524.3098,533,01/06/2025 14:00:00
524.09,524.09,523.9,524.07,76813,1736172300000,524.0063,611,01/06/2025 14:05:00
524.05,524.3,523.951,524.13,71786,1736172600000,524.0706,700,01/06/2025 14:10:00
524.1,524.12,521.83,522.61,284462,1736172900000,522.7621,2552,01/06/2025 14:15:00
522.65,523.2,522.46,522.91,87125,1736173200000,522.8474,1045,01/06/2025 14:20:00
522.95,524,522.95,524,96212,1736173500000,523.5093,898,01/06/2025 14:25:00
524.02,525.29,523.76,525.17,1291721,1736173800000,524.4231,18513,01/06/2025 14:30:00
525.12,525.6204,524.6,525.02,874869,1736174100000,523.554,10726,01/06/2025 14:35:00
524.97,526.24,524.86,525.255,767480,1736174400000,525.5731,9695,01/06/2025 14:40:00
525.28,526.5,525.26,526.34,563533,1736174700000,526.0579,7794,01/06/2025 14:45:00
526.37,526.76,525.67,526.37,621653,1736175000000,526.1544,7789,01/06/2025 14:50:00
526.38,526.66,525.46,526.045,379971,1736175300000,525.984,5573,01/06/2025 14:55:00
526.08,526.3899,525.81,526.14,347449,1736175600000,526.1461,5174,01/06/2025 15:00:00
526.19,526.2799,525.6,526.26,304070,1736175900000,526.0312,4182,01/06/2025 15:05:00
526.25,526.93,525.16,526.8421,445507,1736176200000,526.0424,6467,01/06/2025 15:10:00
526.85,527.16,526.35,527.04,475406,1736176500000,526.8636,5411,01/06/2025 15:15:00
527.0553,527.55,526.81,527.02,494047,1736176800000,527.1121,6354,01/06/2025 15:20:00
527.04,527.68,526.85,527.46,701971,1736177100000,527.2836,5674,01/06/2025 15:25:00
527.445,527.56,526.91,527,381195,1736177400000,527.2001,5123,01/06/2025 15:30:00
527.005,527.29,526.67,526.875,198195,1736177700000,526.9836,3439,01/06/2025 15:35:00
526.94,527.39,526.92,527.28,412167,1736178000000,525.068,3893,01/06/2025 15:40:00
527.25,527.8,527.2,527.37,534834,1736178300000,527.4736,5107,01/06/2025 15:45:00
527.3705,527.72,527.08,527.48,376041,1736178600000,527.428,5267,01/06/2025 15:50:00
527.46,527.71,527.17,527.2912,228910,1736178900000,527.4131,10786,01/06/2025 15:55:00
527.31,527.58,527.1125,527.485,195904,1736179200000,527.3279,3059,01/06/2025 16:00:00
527.5,527.8,527.47,527.55,231042,1736179500000,527.6189,3240,01/06/2025 16:05:00
527.58,527.92,527.4901,527.54,421191,1736179800000,527.7006,2938,01/06/2025 16:10:00
527.555,527.77,527.15,527.444,265074,1736180100000,527.4378,3080,01/06/2025 16:15:00
527.44,527.752,527.11,527.2,165135,1736180400000,527.396,2665,01/06/2025 16:20:00
527.2,527.79,526.9403,527.72,277888,1736180700000,527.3509,2969,01/06/2025 16:25:00
527.71,527.76,527.27,527.34,244277,1736181000000,527.5232,2705,01/06/2025 16:30:00
527.35,527.4,527.135,527.29,178924,1736181300000,527.2878,2375,01/06/2025 16:35:00
527.28,527.415,527,527.1075,293159,1736181600000,527.1901,2281,01/06/2025 16:40:00
527.11,527.15,526.66,526.915,229862,1736181900000,526.9568,2660,01/06/2025 16:45:00
526.91,527.17,526.85,527.09,167451,1736182200000,527.052,2127,01/06/2025 16:50:00
527.1,527.17,526.84,526.96,160088,1736182500000,527.0023,2092,01/06/2025 16:55:00
526.9,526.975,526.4,526.96,194332,1736182800000,526.6909,2645,01/06/2025 17:00:00
526.9877,527.26,526.7,527.11,119036,1736183100000,527.0085,1955,01/06/2025 17:05:00
527.09,527.09,526.51,526.56,112457,1736183400000,526.8208,1987,01/06/2025 17:10:00
526.6,526.72,526.18,526.37,153992,1736183700000,526.4691,2517,01/06/2025 17:15:00
526.37,526.51,526.1,526.235,135325,1736184000000,526.3116,2222,01/06/2025 17:20:00
526.2204,526.425,525.97,526.25,411297,1736184300000,526.2505,2478,01/06/2025 17:25:00
526.25,526.49,525.93,526.29,235707,1736184600000,526.2121,3283,01/06/2025 17:30:00
526.34,526.4999,525.74,525.82,181932,1736184900000,526.1976,2694,01/06/2025 17:35:00
525.77,525.87,525.04,525.34,295043,1736185200000,525.3856,3627,01/06/2025 17:40:00
525.33,525.59,524.95,525.38,456039,1736185500000,522.3422,3439,01/06/2025 17:45:00
525.36,525.7499,524.895,525.54,434665,1736185800000,522.2075,3212,01/06/2025 17:50:00
525.54,525.67,525.07,525.52,196782,1736186100000,525.3739,2815,01/06/2025 17:55:00
525.4813,525.51,524.21,525.075,732739,1736186400000,523.1359,5565,01/06/2025 18:00:00
525.07,525.35,524.84,525.18,684420,1736186700000,523.1901,4881,01/06/2025 18:05:00
525.19,525.38,525.0137,525.11,146781,1736187000000,525.2005,2142,01/06/2025 18:10:00
525.1,525.16,524.5024,524.8399,734927,1736187300000,525.127,2523,01/06/2025 18:15:00
524.87,525.41,524.69,525.12,214023,1736187600000,525.13,3057,01/06/2025 18:20:00
525.06,525.355,525.06,525.3,214022,1736187900000,525.2402,2652,01/06/2025 18:25:00
525.3,525.37,524.72,524.9299,422260,1736188200000,523.4907,4345,01/06/2025 18:30:00
524.91,525.14,524.54,524.8877,209290,1736188500000,524.8471,2850,01/06/2025 18:35:00
524.87,524.955,524.28,524.44,298656,1736188800000,524.6367,3543,01/06/2025 18:40:00
524.47,524.58,523.46,523.69,563634,1736189100000,523.8804,6028,01/06/2025 18:45:00
523.67,524.3652,523.6677,524.16,277562,1736189400000,524.0569,3216,01/06/2025 18:50:00
524.15,524.33,523.29,523.38,214552,1736189700000,523.9203,2981,01/06/2025 18:55:00
523.45,523.57,522.6939,522.92,765549,1736190000000,523.0176,5872,01/06/2025 19:00:00
522.93,523.61,522.93,523.2826,408437,1736190300000,523.3995,3626,01/06/2025 19:05:00
523.3,523.51,522.93,523.45,176570,1736190600000,523.2534,2615,01/06/2025 19:10:00
523.44,523.7,523.2501,523.37,321060,1736190900000,523.5033,3494,01/06/2025 19:15:00
523.43,523.75,523.3,523.555,276086,1736191200000,523.5316,3607,01/06/2025 19:20:00
523.56,523.82,523.32,523.49,241292,1736191500000,523.6603,2398,01/06/2025 19:25:00
523.4901,523.6193,523.08,523.36,234317,1736191800000,523.2951,2778,01/06/2025 19:30:00
523.3109,523.4301,522.985,523.22,242977,1736192100000,523.2436,2100,01/06/2025 19:35:00
523.21,523.47,522.97,523.458,151403,1736192400000,523.2694,2252,01/06/2025 19:40:00
523.45,523.74,523.16,523.56,336191,1736192700000,523.3928,2721,01/06/2025 19:45:00
523.54,523.57,523,523.23,229410,1736193000000,523.2697,2858,01/06/2025 19:50:00
523.23,523.32,522.256,522.34,392815,1736193300000,522.7494,4300,01/06/2025 19:55:00
522.27,523.03,522.03,522.91,428778,1736193600000,522.3937,4214,01/06/2025 20:00:00
522.97,523.1464,522.75,522.97,368333,1736193900000,522.9813,3076,01/06/2025 20:05:00
522.99,523.29,522.77,523.08,465573,1736194200000,521.2404,3214,01/06/2025 20:10:00
523.05,523.3,522.9,523.22,273270,1736194500000,523.1116,3092,01/06/2025 20:15:00
523.18,524.02,523.05,523.94,351829,1736194800000,523.5141,4287,01/06/2025 20:20:00
523.9,524,523.69,523.92,262607,1736195100000,523.848,3513,01/06/2025 20:25:00
523.93,524.31,523.89,524.02,523751,1736195400000,524.0388,5866,01/06/2025 20:30:00
524.01,524.419,523.67,523.72,411575,1736195700000,524.0482,4925,01/06/2025 20:35:00
523.72,524.0799,523.53,523.75,393673,1736196000000,523.8106,4767,01/06/2025 20:40:00
523.77,523.815,522.76,522.8,365833,1736196300000,523.3304,4941,01/06/2025 20:45:00
522.81,524.35,522.63,524.27,819908,1736196600000,523.8619,9985,01/06/2025 20:50:00
524.24,524.66,523.74,524.52,2261905,1736196900000,523.6603,17610,01/06/2025 20:55:00
524.52,525.1,524.52,524.7,337579,1736197200000,524.8778,992,01/06/2025 21:00:00
524.74,525.2,524.74,525.1,128856,1736197500000,525.0315,818,01/06/2025 21:05:00
525.05,525.26,524.96,525.25,1413903,1736197800000,524.5491,650,01/06/2025 21:10:00
525.25,525.27,525.12,525.22,103368,1736198100000,525.1903,413,01/06/2025 21:15:00
525.2,525.24,525.09,525.14,38152,1736198400000,525.1645,219,01/06/2025 21:20:00
525.15,525.16,525.03,525.05,195208,1736198700000,524.7065,295,01/06/2025 21:25:00
525.05,525.18,525.0498,525.14,16367,1736199000000,525.0972,148,01/06/2025 21:30:00
525.12,525.17,525.1,525.13,24871,1736199300000,525.1176,145,01/06/2025 21:35:00
525.12,525.16,525.09,525.14,5926,1736199600000,525.129,107,01/06/2025 21:40:00
525.11,525.25,525.08,525.22,13402,1736199900000,525.1622,173,01/06/2025 21:45:00
525.22,525.29,525.22,525.22,4063,1736200200000,525.2509,80,01/06/2025 21:50:00
525.24,525.31,525.12,525.14,7470,1736200500000,525.2009,138,01/06/2025 21:55:00
525.15,525.16,525,525.01,6856,1736200800000,525.0595,96,01/06/2025 22:00:00
525.02,525.05,524.96,524.9707,7402,1736201100000,525.0139,140,01/06/2025 22:05:00
525,525.05,525,525.03,2034,1736201400000,525.0259,47,01/06/2025 22:10:00
525.04,525.07,525.04,525.06,3113,1736201700000,525.0519,43,01/06/2025 22:15:00
525.05,525.069,525.05,525.05,4390,1736202000000,525.0543,81,01/06/2025 22:20:00
525.07,525.07,525.07,525.07,697,1736202300000,525.063,28,01/06/2025 22:25:00
525.0501,525.2079,525.01,525.12,2985,1736202600000,525.0505,22,01/06/2025 22:30:00
525.15,525.21,525.15,525.21,534,1736202900000,525.1793,31,01/06/2025 22:35:00
525.12,525.26,525.1,525.25,5885,1736203200000,525.2104,148,01/06/2025 22:40:00
525.25,525.29,525.2,525.26,3112,1736203500000,525.2381,118,01/06/2025 22:45:00
525.26,525.4,525.25,525.36,7384,1736203800000,525.3166,318,01/06/2025 22:50:00
525.39,525.39,525.31,525.31,1371,1736204100000,525.329,19,01/06/2025 22:55:00
525.23,525.5573,525.22,525.42,7906,1736204400000,525.401,430,01/06/2025 23:00:00
525.46,525.55,525.28,525.4,16915,1736204700000,525.4065,79,01/06/2025 23:05:00
525.54,525.5958,525.4,525.4,2736,1736205000000,525.4962,49,01/06/2025 23:10:00
525.34,525.34,525.22,525.23,2734,1736205300000,525.2436,54,01/06/2025 23:15:00
525.17,525.17,525.04,525.04,10032,1736205600000,525.0592,43,01/06/2025 23:20:00
525.0805,525.24,525.0805,525.22,6855,1736205900000,525.1494,35,01/06/2025 23:25:00
